classification;digit;code;OJI;OPI;OSI;HWI;CAI
kldb2010;5;51642;4;4;7;4;5
kldb2010;5;51643;4;4;7;4;5
kldb2010;5;51652;4;4;6;4;5
kldb2010;5;51653;4;4;6;4;5
kldb2010;5;51662;4;4;7;5;5
kldb2010;5;51663;4;4;7;5;5
kldb2010;5;51694;4;4;6;4;4
kldb2010;5;52112;8;8;10;6;6
kldb2010;5;52122;8;8;8;7;6
kldb2010;5;52132;8;8;10;6;6
kldb2010;5;52182;8;8;9;8;6
kldb2010;5;52202;10;9;10;5;8
kldb2010;5;52313;10;9;10;5;7
kldb2010;5;52512;9;10;8;8;10
kldb2010;5;52522;9;10;6;8;10
kldb2010;5;52531;9;10;8;8;9
kldb2010;5;52532;9;10;8;8;9
kldb2010;5;52593;9;10;7;8;9
kldb2010;5;53111;7;6;10;4;8
kldb2010;5;53112;7;6;10;4;8
kldb2010;5;53123;6;6;6;4;7
kldb2010;5;53124;6;6;6;4;7
kldb2010;5;53132;8;6;10;5;9
kldb2010;5;53133;8;6;10;5;9
kldb2010;5;53134;8;6;10;5;9
kldb2010;5;53142;7;6;9;4;8
kldb2010;5;53152;7;6;9;4;7
kldb2010;5;53162;7;6;9;4;7
kldb2010;5;53183;7;6;9;5;7
kldb2010;5;53193;7;6;9;5;8
kldb2010;5;53194;7;6;9;5;8
kldb2010;5;53212;5;3;9;4;6
kldb2010;5;53213;5;3;9;4;6
kldb2010;5;53214;5;3;9;4;6
kldb2010;5;53222;5;3;9;3;6
kldb2010;5;53223;5;3;9;3;6
kldb2010;5;53232;5;3;9;4;6
kldb2010;5;53233;5;3;9;4;6
kldb2010;5;53241;5;3;9;4;6
kldb2010;5;53242;5;3;9;4;6
kldb2010;5;53244;5;3;9;4;6
kldb2010;5;53313;4;4;6;3;6
kldb2010;5;53322;4;4;6;3;5
kldb2010;5;53323;4;4;6;3;5
kldb2010;5;53332;5;4;6;3;6
kldb2010;5;53333;5;4;6;3;6
kldb2010;5;54101;10;10;9;8;9
kldb2010;5;54112;10;10;10;8;9
kldb2010;5;54122;10;10;9;9;10
kldb2010;5;54132;10;10;9;9;9
kldb2010;5;54142;10;10;9;9;10
kldb2010;5;54152;10;10;9;9;9
kldb2010;5;54193;10;10;9;8;9
kldb2010;5;61112;3;3;4;3;2
kldb2010;5;61113;3;3;4;3;2
kldb2010;5;61122;2;3;2;3;2
kldb2010;5;61123;2;3;2;3;2
kldb2010;5;61124;2;3;2;3;2
kldb2010;5;61142;3;3;4;3;3
kldb2010;5;61162;3;3;5;3;3
kldb2010;5;61194;3;3;5;3;3
kldb2010;5;61203;3;3;4;4;2
kldb2010;5;61212;3;3;2;4;2
kldb2010;5;61213;3;3;2;4;2
kldb2010;5;61214;3;3;2;4;2
kldb2010;5;61282;3;3;4;4;3
kldb2010;5;61283;3;3;4;4;3
kldb2010;5;61294;3;3;3;4;2
kldb2010;5;61312;3;3;4;3;3
kldb2010;5;61313;3;3;4;3;3
kldb2010;5;61323;3;3;4;3;3
kldb2010;5;61394;3;3;4;3;4
kldb2010;5;62101;6;5;8;8;5
kldb2010;5;62102;6;5;8;8;5
kldb2010;5;62103;6;5;8;8;5
kldb2010;5;62112;6;5;9;7;4
kldb2010;5;62122;7;5;9;8;5
kldb2010;5;62182;5;5;8;6;5
kldb2010;5;62183;5;5;8;6;5
kldb2010;5;62193;6;5;7;8;4
kldb2010;5;62194;6;5;7;8;4
kldb2010;5;62212;5;5;6;8;5
kldb2010;5;62222;5;5;4;8;5
kldb2010;5;62232;5;5;4;8;5
kldb2010;5;62242;5;5;5;8;5
kldb2010;5;62252;5;5;5;8;5
kldb2010;5;62262;5;5;5;8;5
kldb2010;5;62272;5;5;5;7;5
kldb2010;5;62282;6;5;7;8;6
kldb2010;5;62301;7;6;6;9;5
kldb2010;5;62302;7;6;6;9;5
kldb2010;5;62312;7;6;7;9;5
kldb2010;5;62322;7;6;5;9;4
kldb2010;5;62382;7;6;5;9;5
kldb2010;5;62412;5;5;4;6;4
kldb2010;5;62422;4;5;3;6;4
kldb2010;5;62512;5;4;6;8;4
kldb2010;5;62514;5;4;6;8;4
kldb2010;5;62532;5;4;7;8;4
kldb2010;5;63112;4;3;6;5;4
kldb2010;5;63113;4;3;6;5;4
kldb2010;5;63114;4;3;6;5;4
kldb2010;5;63122;4;3;8;5;4
kldb2010;5;63124;4;3;8;5;4
kldb2010;5;63132;5;3;8;5;4
kldb2010;5;63142;4;3;8;5;4
kldb2010;5;63143;4;3;8;5;4
kldb2010;5;63194;4;3;9;4;4
kldb2010;5;63212;5;4;8;5;6
kldb2010;5;63221;6;4;9;5;6
kldb2010;5;63222;6;4;9;5;6
kldb2010;5;63293;5;4;8;5;6
kldb2010;5;63294;5;4;8;5;6
kldb2010;5;63301;9;7;10;8;7
kldb2010;5;63302;9;7;10;8;7
kldb2010;5;63303;9;7;10;8;7
kldb2010;5;63312;9;7;10;8;7
kldb2010;5;63313;9;7;10;8;7
kldb2010;5;63322;8;7;10;8;8
kldb2010;5;63382;8;7;10;8;7
kldb2010;5;63393;8;7;10;8;8
kldb2010;5;63394;8;7;10;8;8
kldb2010;5;63401;5;4;9;4;3
kldb2010;5;63402;5;4;9;4;3
kldb2010;5;63403;5;4;9;4;3
kldb2010;5;63404;5;4;9;4;3
kldb2010;5;71104;3;2;7;2;2
kldb2010;5;71214;3;3;4;2;3
kldb2010;5;71224;3;3;4;2;3
kldb2010;5;71234;2;3;3;2;3
kldb2010;5;71302;2;2;3;2;3
kldb2010;5;71303;2;2;3;2;3
kldb2010;5;71304;2;2;3;2;3
kldb2010;5;71314;3;2;4;2;3
kldb2010;5;71324;3;2;6;1;2
kldb2010;5;71384;3;2;4;2;2
kldb2010;5;71393;3;2;5;3;3
kldb2010;5;71394;3;2;5;3;3
kldb2010;5;71401;2;2;2;2;2
kldb2010;5;71402;2;2;2;2;2
kldb2010;5;71403;2;2;2;2;2
kldb2010;5;71412;2;2;2;2;2
kldb2010;5;71413;2;2;2;2;2
kldb2010;5;71424;2;2;3;1;2
kldb2010;5;71432;2;2;2;1;2
kldb2010;5;71442;2;2;3;1;2
kldb2010;5;71452;2;2;2;1;2
kldb2010;5;71493;2;2;2;2;2
kldb2010;5;71512;2;1;2;1;1
kldb2010;5;71513;2;1;2;1;1
kldb2010;5;71514;2;1;2;1;1
kldb2010;5;71522;2;1;3;1;1
kldb2010;5;71523;2;1;3;1;1
kldb2010;5;71524;2;1;3;1;1
kldb2010;5;71594;2;1;3;1;1
kldb2010;5;72112;1;1;1;1;1
kldb2010;5;72113;1;1;1;1;1
kldb2010;5;72122;1;1;1;1;1
kldb2010;5;72123;1;1;1;1;1
kldb2010;5;72124;1;1;1;1;1
kldb2010;5;72132;1;1;1;1;1
kldb2010;5;72133;1;1;1;1;1
kldb2010;5;72134;1;1;1;1;1
kldb2010;5;72144;1;1;1;1;1
kldb2010;5;72182;1;1;1;1;1
kldb2010;5;72183;1;1;1;1;1
kldb2010;5;72194;1;1;3;1;1
kldb2010;5;72212;1;1;1;1;1
kldb2010;5;72213;1;1;1;1;1
kldb2010;5;72214;1;1;1;1;1
kldb2010;5;72223;1;1;2;1;1
kldb2010;5;72224;1;1;2;1;1
kldb2010;5;72233;1;1;1;1;1
kldb2010;5;72234;1;1;1;1;1
kldb2010;5;72243;1;1;2;2;1
kldb2010;5;72244;1;1;2;2;1
kldb2010;5;72294;1;1;2;1;1
kldb2010;5;72302;1;1;2;1;1
kldb2010;5;72303;1;1;2;1;1
kldb2010;5;72304;1;1;2;1;1
kldb2010;5;73104;1;2;1;1;2
kldb2010;5;73112;1;2;1;2;2
kldb2010;5;73113;1;2;1;2;2
kldb2010;5;73134;2;2;2;1;2
kldb2010;5;73144;2;2;2;1;2
kldb2010;5;73154;2;2;4;1;2
kldb2010;5;73183;2;2;2;1;2
kldb2010;5;73184;2;2;2;1;2
kldb2010;5;73201;1;2;1;2;2
kldb2010;5;73202;1;2;1;2;2
kldb2010;5;73203;1;2;1;2;2
kldb2010;5;73204;1;2;1;2;2
kldb2010;5;73212;1;2;1;2;2
kldb2010;5;73213;1;2;1;2;2
kldb2010;5;73214;1;2;1;2;2
kldb2010;5;73222;2;2;2;3;3
kldb2010;5;73223;2;2;2;3;3
kldb2010;5;73224;2;2;2;3;3
kldb2010;5;73231;1;2;1;3;3
kldb2010;5;73232;1;2;1;3;3
kldb2010;5;73233;1;2;1;3;3
kldb2010;5;73234;1;2;1;3;3
kldb2010;5;73241;2;2;1;3;3
kldb2010;5;73242;2;2;1;3;3
kldb2010;5;73243;2;2;1;3;3
kldb2010;5;73244;2;2;1;3;3
kldb2010;5;73252;2;2;2;3;3
kldb2010;5;73253;2;2;2;3;3
kldb2010;5;73254;2;2;2;3;3
kldb2010;5;73282;1;2;1;2;2
kldb2010;5;73283;1;2;1;2;2
kldb2010;5;73284;1;2;1;2;2
kldb2010;5;73293;1;2;1;2;2
kldb2010;5;73294;1;2;1;2;2
kldb2010;5;73312;2;3;1;4;6
kldb2010;5;73314;2;3;1;4;6
kldb2010;5;73322;2;3;1;5;5
kldb2010;5;73324;2;3;1;5;5
kldb2010;5;73332;2;3;1;4;5
kldb2010;5;73333;;3;;4;5
kldb2010;5;73334;2;3;1;4;5
kldb2010;5;73342;2;3;1;4;5
kldb2010;5;73394;2;3;1;5;5
kldb2010;5;81102;6;6;5;5;6
kldb2010;5;81103;6;6;5;5;6
kldb2010;5;81112;7;6;8;4;7
kldb2010;5;81113;7;6;8;4;7
kldb2010;5;81122;7;6;7;5;7
kldb2010;5;81132;7;6;7;5;7
kldb2010;5;81142;7;6;7;6;7
kldb2010;5;81143;7;6;7;6;7
kldb2010;5;81182;7;6;7;5;6
kldb2010;5;81183;7;6;7;5;6
kldb2010;5;81212;6;5;8;5;5
kldb2010;5;81213;6;5;8;5;5
kldb2010;5;81214;6;5;8;5;5
kldb2010;5;81223;6;5;9;5;5
kldb2010;5;81232;6;5;9;6;4
kldb2010;5;81234;6;5;9;6;4
kldb2010;5;81294;5;5;8;5;4
kldb2010;5;81301;9;7;10;10;5
kldb2010;5;81302;9;7;10;10;5
kldb2010;5;81313;9;7;10;10;6
kldb2010;5;81323;9;7;10;9;6
kldb2010;5;81333;8;7;10;9;5
kldb2010;5;81341;9;7;10;10;5
kldb2010;5;81342;9;7;10;10;5
kldb2010;5;81352;9;7;10;10;5
kldb2010;5;81353;9;7;10;10;5
kldb2010;5;81382;9;7;10;9;5
kldb2010;5;81393;8;7;10;9;5
kldb2010;5;81394;8;7;10;9;5
kldb2010;5;81404;7;6;9;5;6
kldb2010;5;81414;7;6;10;5;6
kldb2010;5;81424;8;6;10;5;5
kldb2010;5;81434;8;6;10;5;6
kldb2010;5;81444;7;6;9;5;6
kldb2010;5;81454;8;6;10;5;6
kldb2010;5;81464;7;6;9;5;6
kldb2010;5;81474;8;6;10;5;6
kldb2010;5;81484;7;6;9;5;6
kldb2010;5;81494;8;6;10;5;5
kldb2010;5;81504;7;6;8;8;7
kldb2010;5;81614;4;3;6;3;4
kldb2010;5;81623;3;3;5;3;4
kldb2010;5;81624;3;3;5;3;4
kldb2010;5;81634;4;3;6;3;4
kldb2010;5;81712;5;6;2;8;3
kldb2010;5;81713;5;6;2;8;3
kldb2010;5;81714;5;6;2;8;3
kldb2010;5;81722;5;6;2;7;3
kldb2010;5;81723;5;6;2;7;3
kldb2010;5;81733;5;6;4;6;3
kldb2010;5;81752;5;6;4;6;3
kldb2010;5;81762;5;6;4;6;4
kldb2010;5;81782;5;6;3;6;4
kldb2010;5;81783;5;6;3;6;4
kldb2010;5;81794;5;6;4;6;3
kldb2010;5;81804;5;4;8;5;5
kldb2010;5;81822;5;4;6;5;5
kldb2010;5;81883;4;4;7;5;4
kldb2010;5;81884;4;4;7;5;4
kldb2010;5;82101;9;7;10;9;4
kldb2010;5;82102;9;7;10;9;4
kldb2010;5;82103;9;7;10;9;4
kldb2010;5;82182;7;7;8;8;4
kldb2010;5;82183;7;7;8;8;4
kldb2010;5;82194;7;7;9;8;4
kldb2010;5;82213;4;4;4;6;5
kldb2010;5;82214;4;4;4;6;5
kldb2010;5;82222;5;4;6;6;6
kldb2010;5;82232;5;4;6;6;5
kldb2010;5;82233;5;4;6;6;5
kldb2010;5;82243;5;4;6;6;5
kldb2010;5;82284;5;4;6;6;5
kldb2010;5;82311;6;7;3;3;9
kldb2010;5;82312;6;7;3;3;9
kldb2010;5;82322;6;7;4;3;9
kldb2010;5;82342;6;7;4;3;9
kldb2010;5;82393;7;7;4;3;9
kldb2010;5;82402;6;5;7;6;6
kldb2010;5;82403;;5;;6;6
kldb2010;5;82503;5;6;4;5;8
kldb2010;5;82504;5;6;4;5;8
kldb2010;5;82512;6;6;4;5;9
kldb2010;5;82513;6;6;4;5;9
kldb2010;5;82522;5;6;3;5;8
kldb2010;5;82524;5;6;3;5;8
kldb2010;5;82532;5;6;4;5;8
kldb2010;5;82542;6;6;5;5;9
kldb2010;5;82593;6;6;4;5;8
kldb2010;5;83111;5;4;5;6;4
kldb2010;5;83112;5;4;5;6;4
kldb2010;5;83123;4;4;4;5;4
kldb2010;5;83124;4;4;4;5;4
kldb2010;5;83131;5;4;6;7;4
kldb2010;5;83132;5;4;6;7;4
kldb2010;5;83133;5;4;6;7;4
kldb2010;5;83134;5;4;6;7;4
kldb2010;5;83142;5;4;5;6;4
kldb2010;5;83143;5;4;5;6;4
kldb2010;5;83154;5;4;6;6;4
kldb2010;5;83193;5;4;5;6;3
kldb2010;5;83194;5;4;5;6;3
kldb2010;5;83211;7;6;6;7;7
kldb2010;5;83212;7;6;6;7;7
kldb2010;5;83213;7;6;6;7;7
kldb2010;5;83293;6;6;7;6;7
kldb2010;5;83314;5;4;8;5;4
kldb2010;5;83322;5;4;7;5;4
kldb2010;5;83323;5;4;7;5;4
kldb2010;5;83382;5;4;8;5;4
kldb2010;5;83394;4;4;7;5;4
kldb2010;5;84114;4;3;7;4;4
kldb2010;5;84124;4;3;8;4;3
kldb2010;5;84134;4;3;7;4;3
kldb2010;5;84144;4;3;8;4;3
kldb2010;5;84183;4;3;7;4;3
kldb2010;5;84184;4;3;7;4;3
kldb2010;5;84194;4;3;9;4;3
kldb2010;5;84213;4;3;7;4;4
kldb2010;5;84214;4;3;7;4;4
kldb2010;5;84223;3;3;4;4;3
kldb2010;5;84224;3;3;4;4;3
kldb2010;5;84294;3;3;6;4;3
kldb2010;5;84304;4;3;5;3;3
kldb2010;5;84394;4;3;7;3;3
kldb2010;5;84404;3;3;3;3;3
kldb2010;5;84412;;3;;3;3
kldb2010;5;84414;4;3;5;3;3
kldb2010;5;84424;4;3;3;3;3
kldb2010;5;84434;;3;;3;4
kldb2010;5;84444;3;3;4;3;3
kldb2010;5;84454;3;3;4;3;3
kldb2010;5;84494;3;3;4;3;3
kldb2010;5;84503;4;4;3;4;4
kldb2010;5;84504;4;4;3;4;4
kldb2010;5;84513;4;4;4;4;4
kldb2010;5;84553;4;4;4;4;4
kldb2010;5;91104;;3;;3;3
kldb2010;5;91184;3;3;4;3;3
kldb2010;5;91224;3;3;4;3;4
kldb2010;5;91234;3;3;4;3;4
kldb2010;5;91244;3;3;4;3;4
kldb2010;5;91254;3;3;5;3;4
kldb2010;5;91314;3;3;6;2;2
kldb2010;5;91324;3;3;6;1;2
kldb2010;5;91334;3;3;5;2;3
kldb2010;5;91341;3;3;6;1;2
kldb2010;5;91342;3;3;6;1;2
kldb2010;5;91343;3;3;6;1;2
kldb2010;5;91344;3;3;6;1;2
kldb2010;5;91404;3;3;4;2;3
kldb2010;5;92112;2;1;4;2;1
kldb2010;5;92113;2;1;4;2;1
kldb2010;5;92114;2;1;4;2;1
kldb2010;5;92122;3;1;9;1;2
kldb2010;5;92123;3;1;9;1;2
kldb2010;5;92133;3;1;8;1;1
kldb2010;5;92194;3;1;8;1;1
kldb2010;5;92203;3;1;6;1;1
kldb2010;5;92204;3;1;6;1;1
kldb2010;5;92302;2;1;3;2;1
kldb2010;5;92303;2;1;3;2;1
kldb2010;5;92304;2;1;3;2;1
kldb2010;5;92382;2;1;4;1;1
kldb2010;5;92394;2;1;4;2;1
kldb2010;5;92412;3;1;5;1;1
kldb2010;5;92413;3;1;5;1;1
kldb2010;5;92414;3;1;5;1;1
kldb2010;5;92424;3;1;6;1;1
kldb2010;5;92494;3;1;5;1;1
kldb2010;5;93104;4;4;3;3;7
kldb2010;5;93214;4;5;3;3;6
kldb2010;5;93223;4;5;3;4;6
kldb2010;5;93232;4;5;2;4;6
kldb2010;5;93383;4;5;3;3;7
kldb2010;5;93522;5;6;3;3;8
kldb2010;5;93532;5;6;3;3;8
kldb2010;5;93542;5;6;3;3;8
kldb2010;5;93612;5;6;4;3;7
kldb2010;5;93642;4;6;4;3;7
kldb2010;5;94114;8;6;10;3;3
kldb2010;5;94124;8;6;10;3;3
kldb2010;5;94214;7;6;9;4;4
kldb2010;5;94243;7;6;9;4;3
kldb2010;5;94303;6;4;9;4;5
kldb2010;5;94342;7;4;10;4;5
kldb2010;5;94404;5;4;9;4;3
kldb2010;5;94413;6;4;10;4;4
kldb2010;5;94414;6;4;10;4;4
kldb2010;5;94484;5;4;9;4;4
kldb2010;5;94493;5;4;9;4;4
kldb2010;5;94512;8;6;9;8;4
kldb2010;5;94513;8;6;9;8;4
kldb2010;5;94522;8;6;9;8;4
kldb2010;5;94532;7;6;9;7;4
kldb2010;5;94533;7;6;9;7;4
kldb2010;5;94534;7;6;9;7;4
kldb2010;5;94593;7;6;10;7;4
kldb2010;5;94622;7;5;9;5;5
kldb2010;5;94623;7;5;9;5;5
kldb2010;5;94704;4;3;8;4;4
kldb2010;5;94712;4;3;7;4;3
kldb2010;5;94714;4;3;7;4;3
kldb2010;5;94794;4;3;8;4;4
kldb92;2;1;8;8;5;9;8
kldb92;2;2;8;9;6;10;9
kldb92;2;3;4;4;5;4;8
kldb92;2;6;8;9;2;8;9
kldb92;2;7;9;10;5;9;10
kldb92;2;8;9;9;8;5;9
kldb92;2;10;9;10;7;8;9
kldb92;2;11;10;10;6;6;8
kldb92;2;12;10;10;9;8;10
kldb92;2;13;10;10;10;10;10
kldb92;2;14;9;8;9;6;10
kldb92;2;15;9;9;9;10;10
kldb92;2;16;10;9;10;10;10
kldb92;2;17;9;9;10;8;9
kldb92;2;18;8;8;9;10;9
kldb92;2;19;10;10;9;10;10
kldb92;2;20;10;10;10;8;10
kldb92;2;21;7;8;5;5;8
kldb92;2;22;8;8;6;6;8
kldb92;2;23;10;10;9;10;10
kldb92;2;24;9;9;9;6;10
kldb92;2;25;9;10;5;10;10
kldb92;2;26;9;10;5;10;9
kldb92;2;27;10;10;5;9;10
kldb92;2;28;10;10;8;8;9
kldb92;2;29;7;8;4;6;8
kldb92;2;30;5;7;3;5;9
kldb92;2;31;7;8;4;8;8
kldb92;2;32;8;7;9;6;8
kldb92;2;33;10;10;10;10;10
kldb92;2;34;9;9;9;5;10
kldb92;2;35;5;5;5;5;9
kldb92;2;36;7;9;5;10;10
kldb92;2;37;5;7;3;5;9
kldb92;2;39;10;9;10;10;9
kldb92;2;40;9;9;9;10;6
kldb92;2;41;8;9;8;10;9
kldb92;2;42;9;7;10;8;8
kldb92;2;43;9;9;9;9;9
kldb92;2;44;10;10;5;10;10
kldb92;2;46;10;10;5;10;10
kldb92;2;47;8;10;4;10;9
kldb92;2;48;10;10;2;10;10
kldb92;2;49;8;10;3;10;10
kldb92;2;50;9;10;5;10;10
kldb92;2;51;10;10;4;10;10
kldb92;2;52;8;9;9;9;7
kldb92;2;53;8;8;9;6;8
kldb92;2;54;9;9;9;6;10
kldb92;2;55;10;9;10;8;9
kldb92;2;60;1;2;1;2;5
kldb92;2;61;3;4;3;4;6
kldb92;2;62;4;4;2;4;6
kldb92;2;63;5;5;3;5;9
kldb92;2;64;1;2;1;2;3
kldb92;2;65;5;5;5;5;7
kldb92;2;66;6;6;6;8;4
kldb92;2;67;4;4;3;5;3
kldb92;2;68;3;3;5;4;5
kldb92;2;69;1;2;2;1;1
kldb92;2;70;3;3;6;2;4
kldb92;2;71;9;8;10;5;6
kldb92;2;72;9;7;10;4;8
kldb92;2;73;7;7;9;6;5
kldb92;2;74;7;7;8;9;7
kldb92;2;75;2;1;3;1;1
kldb92;2;76;;1;;2;1
kldb92;2;77;3;1;4;1;1
kldb92;2;78;1;2;1;3;2
kldb92;2;79;8;6;10;5;7
kldb92;2;80;5;7;7;6;8
kldb92;2;81;3;2;5;2;1
kldb92;2;82;3;2;3;3;4
kldb92;2;83;7;5;9;4;6
kldb92;2;84;7;6;10;5;7
kldb92;2;85;6;5;8;6;5
kldb92;2;86;5;5;7;7;3
kldb92;2;87;4;4;6;4;4
kldb92;2;88;3;3;2;2;3
kldb92;2;89;5;4;9;6;5
kldb92;2;90;6;7;4;3;9
kldb92;2;91;8;7;10;8;7
kldb92;2;92;7;7;6;6;8
kldb92;2;93;10;9;9;9;9
kldb92;2;99;5;5;6;5;6
kldb92;3;11;7;8;5;7;9
kldb92;3;13;7;9;4;9;8
kldb92;3;14;7;8;5;8;8
kldb92;3;31;4;4;5;5;7
kldb92;3;32;4;4;5;4;8
kldb92;3;51;10;10;6;10;9
kldb92;3;52;5;5;5;5;5
kldb92;3;53;8;9;8;9;6
kldb92;3;61;6;7;3;6;8
kldb92;3;62;10;10;2;9;10
kldb92;3;70;9;10;5;8;10
kldb92;3;80;9;9;7;5;9
kldb92;3;101;10;10;7;7;8
kldb92;3;112;10;10;7;6;8
kldb92;3;121;10;10;8;8;10
kldb92;3;131;10;10;10;9;10
kldb92;3;135;10;10;10;9;10
kldb92;3;142;6;6;7;6;9
kldb92;3;145;;;9;6;10
kldb92;3;150;10;9;9;9;10
kldb92;3;152;10;9;9;9;10
kldb92;3;153;8;9;7;9;10
kldb92;3;161;10;9;10;10;10
kldb92;3;162;10;9;10;10;10
kldb92;3;171;5;5;8;5;7
kldb92;3;174;;10;;9;10
kldb92;3;175;10;9;10;8;9
kldb92;3;176;7;6;9;7;9
kldb92;3;178;10;9;10;9;9
kldb92;3;179;9;9;9;9;8
kldb92;3;181;9;9;9;9;9
kldb92;3;185;7;6;7;9;8
kldb92;3;191;10;10;8;10;10
kldb92;3;194;10;10;9;8;10
kldb92;3;201;10;10;10;8;10
kldb92;3;211;8;9;7;6;8
kldb92;3;212;6;6;4;5;7
kldb92;3;213;7;8;6;5;8
kldb92;3;220;8;9;7;6;9
kldb92;3;221;7;8;5;6;9
kldb92;3;222;8;9;8;6;8
kldb92;3;224;;8;;5;8
kldb92;3;225;7;8;7;6;8
kldb92;3;229;6;8;5;6;8
kldb92;3;233;;10;;9;10
kldb92;3;234;10;10;9;8;10
kldb92;3;235;10;10;9;9;10
kldb92;3;241;;10;;8;10
kldb92;3;245;8;9;8;5;10
kldb92;3;250;9;10;4;10;10
kldb92;3;252;10;10;5;10;10
kldb92;3;254;9;10;3;10;10
kldb92;3;255;8;9;5;10;10
kldb92;3;264;10;10;7;9;9
kldb92;3;265;8;9;4;8;9
kldb92;3;266;9;10;4;9;9
kldb92;3;267;10;10;5;10;10
kldb92;3;268;10;10;7;10;10
kldb92;3;269;8;9;5;9;8
kldb92;3;270;9;10;6;8;9
kldb92;3;273;8;10;5;8;9
kldb92;3;274;10;10;5;9;10
kldb92;3;276;10;10;7;8;10
kldb92;3;281;9;9;8;8;9
kldb92;3;282;10;10;7;9;10
kldb92;3;283;10;10;8;6;9
kldb92;3;287;9;9;7;8;9
kldb92;3;290;6;7;4;6;9
kldb92;3;292;;6;;5;8
kldb92;3;293;7;9;4;6;8
kldb92;3;294;7;8;4;6;8
kldb92;3;300;5;6;4;6;8
kldb92;3;302;5;6;2;5;9
kldb92;3;303;6;7;5;5;10
kldb92;3;304;5;6;3;4;8
kldb92;3;305;5;6;3;4;9
kldb92;3;307;7;9;4;6;9
kldb92;3;308;5;6;3;5;8
kldb92;3;309;5;6;4;5;9
kldb92;3;310;7;8;4;7;8
kldb92;3;311;8;9;4;8;9
kldb92;3;312;6;6;3;6;8
kldb92;3;313;7;8;7;8;8
kldb92;3;315;6;6;5;7;8
kldb92;3;316;6;6;3;7;8
kldb92;3;317;6;7;4;6;7
kldb92;3;318;8;9;5;7;9
kldb92;3;321;6;6;7;7;9
kldb92;3;322;7;6;8;6;7
kldb92;3;323;9;9;9;6;8
kldb92;3;331;10;10;10;10;10
kldb92;3;332;10;10;10;9;10
kldb92;3;341;10;9;9;4;10
kldb92;3;351;5;6;4;5;8
kldb92;3;352;5;5;5;5;8
kldb92;3;358;5;6;3;5;8
kldb92;3;359;7;6;7;6;9
kldb92;3;361;7;9;4;10;10
kldb92;3;372;6;8;3;4;9
kldb92;3;373;;7;;5;9
kldb92;3;374;5;6;3;5;8
kldb92;3;376;5;6;3;6;9
kldb92;3;378;;6;;5;8
kldb92;3;391;10;9;9;9;10
kldb92;3;392;10;9;10;9;9
kldb92;3;393;8;8;8;10;8
kldb92;3;401;10;9;9;10;5
kldb92;3;411;8;9;7;10;8
kldb92;3;421;9;7;10;8;8
kldb92;3;423;8;6;10;8;7
kldb92;3;431;8;9;8;8;9
kldb92;3;435;9;9;8;9;8
kldb92;3;440;10;10;8;10;10
kldb92;3;441;10;10;5;10;10
kldb92;3;442;10;10;4;10;9
kldb92;3;443;10;10;5;10;9
kldb92;3;460;10;10;7;10;10
kldb92;3;461;10;10;4;10;10
kldb92;3;463;10;10;7;8;10
kldb92;3;465;9;10;5;9;10
kldb92;3;466;;10;;10;10
kldb92;3;472;8;10;3;10;9
kldb92;3;481;10;10;2;10;10
kldb92;3;482;10;10;2;10;10
kldb92;3;483;10;10;1;10;10
kldb92;3;485;10;10;3;10;10
kldb92;3;487;10;10;2;10;10
kldb92;3;488;10;10;3;10;10
kldb92;3;492;7;9;4;8;10
kldb92;3;501;10;10;4;10;10
kldb92;3;502;10;10;8;10;10
kldb92;3;505;8;9;5;10;10
kldb92;3;506;7;9;3;10;10
kldb92;3;510;10;10;5;10;10
kldb92;3;512;10;10;7;8;10
kldb92;3;521;6;6;7;8;7
kldb92;3;522;8;8;9;9;7
kldb92;3;523;10;10;8;8;8
kldb92;3;531;8;8;9;6;8
kldb92;3;540;9;9;9;6;10
kldb92;3;541;7;7;8;6;10
kldb92;3;544;8;9;8;6;10
kldb92;3;545;8;9;7;7;10
kldb92;3;546;8;9;5;7;10
kldb92;3;549;8;7;8;6;9
kldb92;3;550;10;9;10;8;10
kldb92;3;600;4;3;4;3;5
kldb92;3;601;1;2;2;1;4
kldb92;3;602;1;2;2;2;5
kldb92;3;603;3;3;3;2;5
kldb92;3;604;1;1;1;2;5
kldb92;3;605;3;4;2;3;6
kldb92;3;607;1;1;1;1;3
kldb92;3;608;2;3;1;2;5
kldb92;3;609;1;1;2;1;5
kldb92;3;611;3;4;2;3;7
kldb92;3;612;3;4;3;4;3
kldb92;3;620;4;4;3;5;6
kldb92;3;621;4;5;4;4;6
kldb92;3;622;4;4;2;4;6
kldb92;3;623;3;4;3;4;7
kldb92;3;624;3;5;1;5;5
kldb92;3;625;5;6;4;5;7
kldb92;3;626;5;6;2;5;8
kldb92;3;627;5;6;5;5;8
kldb92;3;628;3;4;2;3;6
kldb92;3;629;4;5;3;4;6
kldb92;3;631;5;6;5;5;9
kldb92;3;632;5;6;5;5;10
kldb92;3;633;5;6;2;5;9
kldb92;3;634;5;6;4;5;9
kldb92;3;641;1;2;1;1;3
kldb92;3;642;1;1;1;1;2
kldb92;3;651;5;5;7;5;8
kldb92;3;652;4;5;3;5;6
kldb92;3;660;6;6;8;7;4
kldb92;3;661;7;7;6;9;5
kldb92;3;662;5;5;6;6;5
kldb92;3;663;7;7;7;8;5
kldb92;3;670;4;4;6;5;5
kldb92;3;671;2;3;2;5;1
